Fecha;Tipo;Letra;PDV;Numero;Cliente;Doc.Cliente;Neto;Alic.IVA;IVA;Imp.Int.;Percep.IIBB;Provincia;TOTAL;Forma Pago
16/03/2023;FACTURA;B;2;229;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;TARJETA DE CREDITO
16/03/2023;FACTURA;B;2;230;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;TARJETA DE DEBITO
16/03/2023;FACTURA;B;2;231;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
16/03/2023;FACTURA;B;2;232;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;TARJETA DE CREDITO
16/03/2023;FACTURA;B;2;233;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;MERCADOPAGO
16/03/2023;FACTURA;B;2;234;CONSUMIDOR FINAL;;867.77;21;182.23;;;;1050;MERCADOPAGO
17/03/2023;FACTURA;B;2;235;CONSUMIDOR FINAL;;314.05;21;65.95;;;;380;MERCADOPAGO
17/03/2023;FACTURA;B;2;236;CONSUMIDOR FINAL;;1363.64;21;286.36;;;;1650;MERCADOPAGO
17/03/2023;FACTURA;B;2;237;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;TARJETA DE DEBITO
17/03/2023;FACTURA;B;2;238;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
17/03/2023;FACTURA;B;2;239;CONSUMIDOR FINAL;;991.74;21;208.26;;;;1200;MERCADOPAGO
17/03/2023;FACTURA;B;2;240;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;TARJETA DE DEBITO
17/03/2023;FACTURA;B;2;241;CONSUMIDOR FINAL;;1115.7;21;234.3;;;;1350;TARJETA DE DEBITO
17/03/2023;FACTURA;B;2;242;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
17/03/2023;FACTURA;B;2;243;CONSUMIDOR FINAL;;950.41;21;199.59;;;;1150;MERCADOPAGO
17/03/2023;FACTURA;B;2;244;CONSUMIDOR FINAL;;1735.54;21;364.46;;;;2100;MERCADOPAGO
17/03/2023;FACTURA;B;2;245;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;TARJETA DE DEBITO
17/03/2023;FACTURA;B;2;246;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
17/03/2023;FACTURA;B;2;247;CONSUMIDOR FINAL;;82.64;21;17.36;;;;100;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;248;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
18/03/2023;FACTURA;B;2;249;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;EFECTIVO
18/03/2023;FACTURA;B;2;250;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
18/03/2023;FACTURA;B;2;251;CONSUMIDOR FINAL;;1074.38;21;225.62;;;;1300;MERCADOPAGO
18/03/2023;FACTURA;B;2;252;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
18/03/2023;FACTURA;B;2;253;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
18/03/2023;FACTURA;B;2;254;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;255;CONSUMIDOR FINAL;;702.48;21;147.52;;;;850;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;256;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
18/03/2023;FACTURA;B;2;257;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;258;CONSUMIDOR FINAL;;991.74;21;208.26;;;;1200;MERCADOPAGO
18/03/2023;FACTURA;B;2;259;CONSUMIDOR FINAL;;82.64;21;17.36;;;;100;MERCADOPAGO
18/03/2023;FACTURA;B;2;260;CONSUMIDOR FINAL;;396.69;21;83.31;;;;480;MERCADOPAGO
18/03/2023;FACTURA;B;2;261;CONSUMIDOR FINAL;;1446.28;21;303.72;;;;1750;MERCADOPAGO
18/03/2023;FACTURA;B;2;262;CONSUMIDOR FINAL;;3636.36;21;763.64;;;;4400;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;263;CONSUMIDOR FINAL;;6528.93;21;1371.07;;;;7900;TARJETA DE CREDITO
18/03/2023;FACTURA;B;2;264;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
18/03/2023;FACTURA;B;2;265;CONSUMIDOR FINAL;;1157.02;21;242.98;;;;1400;MERCADOPAGO
18/03/2023;FACTURA;B;2;266;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;MERCADOPAGO
18/03/2023;FACTURA;B;2;267;CONSUMIDOR FINAL;;909.09;21;190.91;;;;1100;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;268;CONSUMIDOR FINAL;;82.64;21;17.36;;;;100;MERCADOPAGO
18/03/2023;FACTURA;B;2;269;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
18/03/2023;FACTURA;B;2;270;CONSUMIDOR FINAL;;2256.2;21;473.8;;;;2730;MERCADOPAGO
18/03/2023;FACTURA;B;2;271;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
18/03/2023;FACTURA;B;2;272;CONSUMIDOR FINAL;;909.09;21;190.91;;;;1100;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;273;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
18/03/2023;FACTURA;B;2;274;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
18/03/2023;FACTURA;B;2;275;CONSUMIDOR FINAL;;2355.37;21;494.63;;;;2850;MERCADOPAGO
18/03/2023;FACTURA;B;2;276;CONSUMIDOR FINAL;;4586.78;21;963.22;;;;5550;EFECTIVO
18/03/2023;FACTURA;B;2;277;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
18/03/2023;FACTURA;B;2;278;CONSUMIDOR FINAL;;1157.02;21;242.98;;;;1400;MERCADOPAGO
18/03/2023;FACTURA;B;2;279;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;TARJETA DE DEBITO
18/03/2023;FACTURA;B;2;280;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
18/03/2023;FACTURA;B;2;281;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
19/03/2023;FACTURA;B;2;282;CONSUMIDOR FINAL;;1694.21;21;355.79;;;;2050;MERCADOPAGO
19/03/2023;FACTURA;B;2;283;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;284;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
19/03/2023;FACTURA;B;2;285;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;MERCADOPAGO
19/03/2023;FACTURA;B;2;286;CONSUMIDOR FINAL;;1280.99;21;269.01;;;;1550;EFECTIVO
19/03/2023;FACTURA;B;2;287;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;EFECTIVO
19/03/2023;FACTURA;B;2;288;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;EFECTIVO
19/03/2023;FACTURA;B;2;289;CONSUMIDOR FINAL;;2768.6;21;581.4;;;;3350;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;290;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
19/03/2023;FACTURA;B;2;291;CONSUMIDOR FINAL;;702.48;21;147.52;;;;850;MERCADOPAGO
19/03/2023;FACTURA;B;2;292;CONSUMIDOR FINAL;;909.09;21;190.91;;;;1100;MERCADOPAGO
19/03/2023;FACTURA;B;2;293;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;294;CONSUMIDOR FINAL;;950.41;21;199.59;;;;1150;MERCADOPAGO
19/03/2023;FACTURA;B;2;295;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
19/03/2023;FACTURA;B;2;296;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;297;CONSUMIDOR FINAL;;1363.64;21;286.36;;;;1650;MERCADOPAGO
19/03/2023;FACTURA;B;2;298;CONSUMIDOR FINAL;;165.29;21;34.71;;;;200;MERCADOPAGO
19/03/2023;FACTURA;B;2;299;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;300;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
19/03/2023;FACTURA;B;2;301;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
19/03/2023;FACTURA;B;2;302;CONSUMIDOR FINAL;;702.48;21;147.52;;;;850;MERCADOPAGO
19/03/2023;FACTURA;B;2;303;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
19/03/2023;FACTURA;B;2;304;CONSUMIDOR FINAL;;6975.21;21;1464.79;;;;8440;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;305;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
19/03/2023;FACTURA;B;2;306;CONSUMIDOR FINAL;;909.09;21;190.91;;;;1100;TARJETA DE DEBITO
19/03/2023;FACTURA;B;2;307;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
19/03/2023;FACTURA;B;2;308;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
19/03/2023;FACTURA;B;2;309;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
19/03/2023;FACTURA;B;2;310;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
20/03/2023;FACTURA;B;2;311;CONSUMIDOR FINAL;;735.54;21;154.46;;;;890;TARJETA DE DEBITO
20/03/2023;FACTURA;B;2;312;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
20/03/2023;FACTURA;B;2;313;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;TARJETA DE DEBITO
20/03/2023;FACTURA;B;2;314;CONSUMIDOR FINAL;;165.29;21;34.71;;;;200;TARJETA DE DEBITO
20/03/2023;FACTURA;B;2;315;CONSUMIDOR FINAL;;2190.08;21;459.92;;;;2650;MERCADOPAGO
20/03/2023;FACTURA;B;2;316;CONSUMIDOR FINAL;;206.61;21;43.39;;;;250;MERCADOPAGO
21/03/2023;FACTURA;B;2;317;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;TARJETA DE DEBITO
21/03/2023;FACTURA;B;2;318;CONSUMIDOR FINAL;;206.61;21;43.39;;;;250;MERCADOPAGO
21/03/2023;FACTURA;B;2;319;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;TARJETA DE DEBITO
21/03/2023;FACTURA;B;2;320;CONSUMIDOR FINAL;;867.77;21;182.23;;;;1050;TARJETA DE DEBITO
21/03/2023;FACTURA;B;2;321;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
21/03/2023;FACTURA;B;2;322;CONSUMIDOR FINAL;;371.9;21;78.1;;;;450;TARJETA DE CREDITO
21/03/2023;FACTURA;B;2;323;CONSUMIDOR FINAL;;1280.99;21;269.01;;;;1550;TARJETA DE CREDITO
21/03/2023;FACTURA;B;2;324;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
22/03/2023;FACTURA;B;2;325;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
22/03/2023;FACTURA;B;2;326;CONSUMIDOR FINAL;;2107.44;21;442.56;;;;2550;MERCADOPAGO
22/03/2023;FACTURA;B;2;327;MUNICIPALIDAD DE MONTECARLO;30672436954;120578.51;21;25321.49;;;;145900;EFECTIVO
22/03/2023;FACTURA;B;2;328;CONSUMIDOR FINAL;;537.19;21;112.81;;;;650;MERCADOPAGO
22/03/2023;FACTURA;B;2;329;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
22/03/2023;FACTURA;B;2;330;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
22/03/2023;FACTURA;B;2;331;CONSUMIDOR FINAL;;785.12;21;164.88;;;;950;MERCADOPAGO
23/03/2023;FACTURA;B;2;332;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;TARJETA DE DEBITO
23/03/2023;FACTURA;B;2;333;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;TARJETA DE DEBITO
23/03/2023;FACTURA;B;2;334;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
23/03/2023;FACTURA;B;2;335;CONSUMIDOR FINAL;;1157.02;21;242.98;;;;1400;TARJETA DE DEBITO
23/03/2023;FACTURA;B;2;336;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
23/03/2023;FACTURA;B;2;337;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
23/03/2023;FACTURA;B;2;338;CONSUMIDOR FINAL;;1851.24;21;388.76;;;;2240;MERCADOPAGO
23/03/2023;FACTURA;B;2;339;CONSUMIDOR FINAL;;1115.7;21;234.3;;;;1350;TARJETA DE DEBITO
23/03/2023;FACTURA;B;2;340;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
23/03/2023;FACTURA;B;2;341;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
23/03/2023;FACTURA;B;2;342;CONSUMIDOR FINAL;;206.61;21;43.39;;;;250;MERCADOPAGO
23/03/2023;FACTURA;B;2;343;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
23/03/2023;FACTURA;B;2;344;CONSUMIDOR FINAL;;1404.96;21;295.04;;;;1700;MERCADOPAGO
23/03/2023;FACTURA;B;2;345;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
23/03/2023;FACTURA;B;2;346;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
23/03/2023;FACTURA;B;2;347;CONSUMIDOR FINAL;;2148.76;21;451.24;;;;2600;TARJETA DE DEBITO
23/03/2023;FACTURA;B;2;348;CONSUMIDOR FINAL;;537.19;21;112.81;;;;650;TARJETA DE DEBITO
24/03/2023;FACTURA;B;2;349;CONSUMIDOR FINAL;;289.26;21;60.74;;;;350;MERCADOPAGO
24/03/2023;FACTURA;B;2;350;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;TARJETA DE DEBITO
24/03/2023;FACTURA;B;2;351;CONSUMIDOR FINAL;;1570.25;21;329.75;;;;1900;MERCADOPAGO
24/03/2023;FACTURA;B;2;352;CONSUMIDOR FINAL;;702.48;21;147.52;;;;850;MERCADOPAGO
24/03/2023;FACTURA;B;2;353;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;TARJETA DE DEBITO
24/03/2023;FACTURA;B;2;354;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
24/03/2023;FACTURA;B;2;355;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;TARJETA DE DEBITO
24/03/2023;FACTURA;B;2;356;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;TARJETA DE DEBITO
24/03/2023;FACTURA;B;2;357;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;TARJETA DE DEBITO
24/03/2023;FACTURA;B;2;358;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
24/03/2023;FACTURA;B;2;359;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
24/03/2023;FACTURA;B;2;360;CONSUMIDOR FINAL;;454.55;21;95.45;;;;550;TARJETA DE CREDITO
24/03/2023;FACTURA;B;2;361;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
24/03/2023;FACTURA;B;2;362;CONSUMIDOR FINAL;;123.97;21;26.03;;;;150;MERCADOPAGO
24/03/2023;FACTURA;B;2;363;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
24/03/2023;FACTURA;B;2;364;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;MERCADOPAGO
24/03/2023;FACTURA;B;2;365;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
25/03/2023;FACTURA;B;2;366;CONSUMIDOR FINAL;;1528.93;21;321.07;;;;1850;TARJETA DE CREDITO
25/03/2023;FACTURA;B;2;367;CONSUMIDOR FINAL;;1157.02;21;242.98;;;;1400;TARJETA DE DEBITO
25/03/2023;FACTURA;B;2;368;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
25/03/2023;FACTURA;B;2;369;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;TARJETA DE DEBITO
25/03/2023;FACTURA;B;2;370;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;TARJETA DE DEBITO
25/03/2023;FACTURA;B;2;371;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
25/03/2023;FACTURA;B;2;372;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
25/03/2023;FACTURA;B;2;373;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;TARJETA DE DEBITO
25/03/2023;FACTURA;B;2;374;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
25/03/2023;FACTURA;B;2;375;CONSUMIDOR FINAL;;991.74;21;208.26;;;;1200;TARJETA DE CREDITO
25/03/2023;FACTURA;B;2;376;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
25/03/2023;FACTURA;B;2;377;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
25/03/2023;FACTURA;B;2;378;CONSUMIDOR FINAL;;165.29;21;34.71;;;;200;MERCADOPAGO
25/03/2023;FACTURA;B;2;379;CONSUMIDOR FINAL;;1157.02;21;242.98;;;;1400;MERCADOPAGO
25/03/2023;FACTURA;B;2;380;CONSUMIDOR FINAL;;2231.4;21;468.6;;;;2700;MERCADOPAGO
25/03/2023;FACTURA;B;2;381;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
25/03/2023;FACTURA;B;2;382;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
25/03/2023;FACTURA;B;2;383;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
25/03/2023;FACTURA;B;2;384;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;MERCADOPAGO
25/03/2023;FACTURA;B;2;385;CONSUMIDOR FINAL;;1074.38;21;225.62;;;;1300;MERCADOPAGO
25/03/2023;FACTURA;B;2;386;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
26/03/2023;FACTURA;B;2;387;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;TARJETA DE DEBITO
26/03/2023;FACTURA;B;2;388;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;MERCADOPAGO
26/03/2023;FACTURA;B;2;389;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
26/03/2023;FACTURA;B;2;390;CONSUMIDOR FINAL;;454.55;21;95.45;;;;550;MERCADOPAGO
26/03/2023;FACTURA;B;2;391;CONSUMIDOR FINAL;;950.41;21;199.59;;;;1150;MERCADOPAGO
26/03/2023;FACTURA;B;2;392;CONSUMIDOR FINAL;;1181.82;21;248.18;;;;1430;MERCADOPAGO
26/03/2023;FACTURA;B;2;393;CONSUMIDOR FINAL;;785.12;21;164.88;;;;950;EFECTIVO
26/03/2023;FACTURA;B;2;394;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
26/03/2023;FACTURA;B;2;395;CONSUMIDOR FINAL;;909.09;21;190.91;;;;1100;TARJETA DE DEBITO
26/03/2023;FACTURA;B;2;396;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
26/03/2023;FACTURA;B;2;397;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
26/03/2023;FACTURA;B;2;398;CONSUMIDOR FINAL;;289.26;21;60.74;;;;350;MERCADOPAGO
26/03/2023;FACTURA;B;2;399;CONSUMIDOR FINAL;;82.64;21;17.36;;;;100;MERCADOPAGO
26/03/2023;FACTURA;B;2;400;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
26/03/2023;FACTURA;B;2;401;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;MERCADOPAGO
26/03/2023;FACTURA;B;2;402;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;TARJETA DE DEBITO
26/03/2023;FACTURA;B;2;403;CONSUMIDOR FINAL;;1611.57;21;338.43;;;;1950;TARJETA DE DEBITO
26/03/2023;FACTURA;B;2;404;CONSUMIDOR FINAL;;1074.38;21;225.62;;;;1300;MERCADOPAGO
26/03/2023;FACTURA;B;2;405;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;MERCADOPAGO
26/03/2023;FACTURA;B;2;406;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
26/03/2023;FACTURA;B;2;407;CONSUMIDOR FINAL;;1115.7;21;234.3;;;;1350;MERCADOPAGO
26/03/2023;FACTURA;B;2;408;CONSUMIDOR FINAL;;909.09;21;190.91;;;;1100;MERCADOPAGO
26/03/2023;FACTURA;B;2;409;CONSUMIDOR FINAL;;206.61;21;43.39;;;;250;MERCADOPAGO
26/03/2023;FACTURA;B;2;410;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
26/03/2023;FACTURA;B;2;411;CONSUMIDOR FINAL;;3347.11;21;702.89;;;;4050;TARJETA DE DEBITO
26/03/2023;FACTURA;B;2;412;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
26/03/2023;FACTURA;B;2;413;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
26/03/2023;FACTURA;B;2;414;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
26/03/2023;FACTURA;B;2;415;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
26/03/2023;FACTURA;B;2;416;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;TARJETA DE DEBITO
26/03/2023;FACTURA;B;2;417;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
27/03/2023;FACTURA;B;2;418;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;TARJETA DE DEBITO
27/03/2023;FACTURA;B;2;419;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;MERCADOPAGO
27/03/2023;FACTURA;B;2;420;CONSUMIDOR FINAL;;322.31;21;67.69;;;;390;TARJETA DE DEBITO
27/03/2023;FACTURA;B;2;421;CONSUMIDOR FINAL;;1694.21;21;355.79;;;;2050;TARJETA DE DEBITO
27/03/2023;FACTURA;B;2;422;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
27/03/2023;FACTURA;B;2;423;CONSUMIDOR FINAL;;702.48;21;147.52;;;;850;MERCADOPAGO
27/03/2023;FACTURA;B;2;424;CONSUMIDOR FINAL;;231.4;21;48.6;;;;280;MERCADOPAGO
28/03/2023;FACTURA;B;2;425;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;EFECTIVO
28/03/2023;FACTURA;B;2;426;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;EFECTIVO
28/03/2023;FACTURA;B;2;427;CONSUMIDOR FINAL;;15867.77;21;3332.23;;;;19200;EFECTIVO
28/03/2023;FACTURA;B;2;428;CONSUMIDOR FINAL;;5537.19;21;1162.81;;;;6700;EFECTIVO
28/03/2023;FACTURA;B;2;429;CONSUMIDOR FINAL;;1388.43;21;291.57;;;;1680;EFECTIVO
28/03/2023;FACTURA;B;2;430;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;TARJETA DE DEBITO
28/03/2023;FACTURA;B;2;431;CONSUMIDOR FINAL;;20247.93;21;4252.07;;;;24500;EFECTIVO
28/03/2023;FACTURA;B;2;432;CONSUMIDOR FINAL;;9669.42;21;2030.58;;;;11700;EFECTIVO
28/03/2023;FACTURA;B;2;433;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;EFECTIVO
28/03/2023;FACTURA;B;2;434;CONSUMIDOR FINAL;;1157.02;21;242.98;;;;1400;MERCADOPAGO
28/03/2023;FACTURA;B;2;435;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;EFECTIVO
28/03/2023;FACTURA;B;2;436;CONSUMIDOR FINAL;;520.66;21;109.34;;;;630;EFECTIVO
28/03/2023;FACTURA;B;2;437;CONSUMIDOR FINAL;;12049.59;21;2530.41;;;;14580;EFECTIVO
28/03/2023;FACTURA;B;2;438;CONSUMIDOR FINAL;;8752.07;21;1837.93;;;;10590;EFECTIVO
28/03/2023;FACTURA;B;2;439;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;TARJETA DE CREDITO
29/03/2023;FACTURA;B;2;440;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
29/03/2023;FACTURA;B;2;441;CONSUMIDOR FINAL;;1280.99;21;269.01;;;;1550;MERCADOPAGO
29/03/2023;FACTURA;B;2;442;CONSUMIDOR FINAL;;26528.93;21;5571.07;;;;32100;EFECTIVO
29/03/2023;FACTURA;B;2;443;CONSUMIDOR FINAL;;8380.17;21;1759.83;;;;10140;EFECTIVO
29/03/2023;FACTURA;B;2;444;CONSUMIDOR FINAL;;8016.53;21;1683.47;;;;9700;EFECTIVO
29/03/2023;FACTURA;B;2;445;CONSUMIDOR FINAL;;1404.96;21;295.04;;;;1700;EFECTIVO
29/03/2023;FACTURA;B;2;446;CONSUMIDOR FINAL;;561.98;21;118.02;;;;680;EFECTIVO
29/03/2023;FACTURA;B;2;447;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;EFECTIVO
29/03/2023;FACTURA;B;2;448;CONSUMIDOR FINAL;;3471.07;21;728.93;;;;4200;EFECTIVO
29/03/2023;FACTURA;B;2;449;CONSUMIDOR FINAL;;6983.47;21;1466.53;;;;8450;EFECTIVO
29/03/2023;FACTURA;B;2;450;CONSUMIDOR FINAL;;3801.65;21;798.35;;;;4600;EFECTIVO
29/03/2023;FACTURA;B;2;451;CONSUMIDOR FINAL;;5165.29;21;1084.71;;;;6250;EFECTIVO
29/03/2023;FACTURA;B;2;452;CONSUMIDOR FINAL;;5702.48;21;1197.52;;;;6900;EFECTIVO
29/03/2023;FACTURA;B;2;453;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;EFECTIVO
29/03/2023;FACTURA;B;2;454;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;EFECTIVO
29/03/2023;FACTURA;B;2;455;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;EFECTIVO
29/03/2023;FACTURA;B;2;456;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;EFECTIVO
29/03/2023;FACTURA;B;2;457;CONSUMIDOR FINAL;;578.51;21;121.49;;;;700;MERCADOPAGO
29/03/2023;FACTURA;B;2;458;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;EFECTIVO
